,Grupo,Id_Animal,Num_Lac,Dias_Lac,Pico,Hora_S1,Hora_S2,Hora_S3,Durac_S1,Durac_S2,Durac_S3,Prod_S1,Prod_S2,Prod_S3,Hora_S1_ont,Hora_S2_ont,Hora_S3_ont,Dura_S1_ont,Dura_S2_ont,Dura_S3_ont,Prod_S1_ont,Prod_S2_ont,Prod_S3_ont,Data
10,1,4448.0,1.0,170.0,,2017-09-20 08:00:00,2017-09-20 16:00:00,,1902-01-17 00:00:00,1901-01-03 00:00:00,,13.52,6.95,,2017-09-19 08:00:00,2017-09-19 15:30:00,,1901-11-12 00:00:00,1901-03-20 00:00:00,,13.19,6.91,,20/09/2017
11,1,4412.0,2.0,108.0,,2017-09-20 08:00:00,2017-09-20 16:00:00,,1901-01-29 00:00:00,1900-08-23 00:00:00,,10.42,5.4,,2017-09-19 08:00:00,2017-09-19 15:30:00,,1901-01-14 00:00:00,1900-09-26 00:00:00,,10.1,6.12,,20/09/2017
12,1,4421.0,1.0,137.0,,2017-09-20 08:30:00,2017-09-20 16:00:00,,1900-12-29 00:00:00,1901-07-14 00:00:00,,7.34,4.64,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-04-25 00:00:00,1900-08-01 00:00:00,,22.63,3.76,,20/09/2017
13,1,4021.0,2.0,115.0,,2017-09-20 08:30:00,2017-09-20 17:00:00,,1901-04-04 00:00:00,1900-09-21 00:00:00,,14.47,6.2,,2017-09-19 08:30:00,2017-09-19 17:00:00,,1902-10-10 00:00:00,1900-12-04 00:00:00,,14.39,8.26,,20/09/2017
14,1,3579.0,1.0,100.0,,2017-09-20 08:00:00,2017-09-20 16:00:00,,1901-07-17 00:00:00,1900-11-04 00:00:00,,14.03,6.86,,2017-09-19 08:00:00,2017-09-19 15:30:00,,1901-07-24 00:00:00,1901-05-26 00:00:00,,13.22,7.69,,20/09/2017
15,1,3527.0,1.0,119.0,,,,,,,,,,,,,,,,,,,,20/09/2017
16,1,3500.0,2.0,116.0,,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-04-03 00:00:00,1900-10-10 00:00:00,,15.58,6.52,,2017-09-19 08:00:00,2017-09-19 16:00:00,,1901-02-14 00:00:00,1900-10-07 00:00:00,,14.36,7.05,,20/09/2017
17,1,3475.0,1.0,127.0,,2017-09-20 08:00:00,2017-09-20 16:00:00,,1901-05-08 00:00:00,1900-11-05 00:00:00,,15.24,8.13,,2017-09-19 08:00:00,2017-09-19 15:30:00,,1901-06-16 00:00:00,1900-10-07 00:00:00,,15.23,8.03,,20/09/2017
18,1,3424.0,1.0,124.0,,2017-09-20 08:30:00,,,1901-12-10 00:00:00,,,7.89,,,2017-09-19 08:30:00,2017-09-19 17:00:00,,1901-12-03 00:00:00,1902-05-11 00:00:00,,6.22,8.15,,20/09/2017
19,1,2581.0,1.0,152.0,,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-06-10 00:00:00,1900-10-22 00:00:00,,18.45,7.47,,2017-09-19 08:00:00,2017-09-19 16:00:00,,1901-05-15 00:00:00,1900-12-05 00:00:00,,17.67,8.83,,20/09/2017
20,1,2567.0,1.0,117.0,,2017-09-20 08:00:00,,,1900-12-13 00:00:00,,,10.09,,,2017-09-19 08:00:00,2017-09-19 17:00:00,,1901-03-03 00:00:00,1900-09-30 00:00:00,,13.53,9.54,,20/09/2017
21,1,2468.0,2.0,138.0,,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-03-21 00:00:00,1900-08-22 00:00:00,,14.72,5.85,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-04-15 00:00:00,1900-09-25 00:00:00,,26.47,6.41,,20/09/2017
22,1,2406.0,2.0,113.0,,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-08-02 00:00:00,1900-12-24 00:00:00,,11.07,5.74,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-10-08 00:00:00,1900-12-27 00:00:00,,11.99,5.72,,20/09/2017
23,2,5402.0,1.0,134.0,8.565,,,,,,,,,,,,,,,,,,,20/09/2017
24,2,4585.0,1.0,133.0,23.704,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-01-23 00:00:00,1900-09-06 00:00:00,,10.98,5.94,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-01-15 00:00:00,1900-11-09 00:00:00,,10.2,7.45,,20/09/2017
25,2,4586.0,1.0,138.0,12.32,2017-09-20 08:30:00,2017-09-20 16:00:00,,1902-02-10 00:00:00,1901-03-11 00:00:00,,8.85,4.72,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-08-10 00:00:00,1901-02-04 00:00:00,,8.28,5.21,,20/09/2017
26,2,4575.0,1.0,131.0,22.07667,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-11-12 00:00:00,1901-01-02 00:00:00,,14.06,7.18,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-11-13 00:00:00,1901-07-25 00:00:00,,13.95,8.03,,20/09/2017
27,2,4577.0,1.0,131.0,9.549999,,,,,,,,,,,,,,,,,,,20/09/2017
28,2,4545.0,1.0,130.0,23.7625,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-11-23 00:00:00,1901-02-13 00:00:00,,14.28,5.32,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-08-18 00:00:00,1901-03-11 00:00:00,,13.92,6.44,,20/09/2017
29,2,4537.0,1.0,131.0,15.822,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-05-27 00:00:00,1900-07-10 00:00:00,,4.72,2.16,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1900-09-08 00:00:00,1900-07-23 00:00:00,,4.65,2.77,,20/09/2017
30,2,4528.0,1.0,128.0,8.05,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-09-08 00:00:00,1900-10-29 00:00:00,,6.39,3.08,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-08-17 00:00:00,1900-10-25 00:00:00,,6.91,3.48,,20/09/2017
31,2,4536.0,1.0,134.0,24.0,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-09-19 00:00:00,1901-02-16 00:00:00,,12.34,6.02,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-07-28 00:00:00,1900-12-01 00:00:00,,10.39,4.34,,20/09/2017
32,3,5403.0,1.0,136.0,25.92,2017-09-20 09:00:00,2017-09-20 16:00:00,,1901-05-07 00:00:00,1901-01-15 00:00:00,,11.77,6.28,,2017-09-19 09:00:00,2017-09-19 16:00:00,,1901-06-02 00:00:00,1901-01-04 00:00:00,,11.55,6.14,,20/09/2017
33,3,5409.0,1.0,136.0,22.53,2017-09-20 09:00:00,2017-09-20 16:00:00,,1901-04-25 00:00:00,1900-12-09 00:00:00,,10.81,5.92,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1901-08-23 00:00:00,1900-12-05 00:00:00,,11.61,6.24,,20/09/2017
34,3,4582.0,1.0,135.0,22.69667,2017-09-20 08:30:00,2017-09-20 16:00:00,,1901-11-04 00:00:00,1901-01-15 00:00:00,,9.1,2.76,,2017-09-19 08:30:00,2017-09-19 16:00:00,,1901-08-03 00:00:00,1900-11-26 00:00:00,,7.32,2.14,,20/09/2017
35,3,4557.0,1.0,123.0,31.1,2017-09-20 09:00:00,2017-09-20 16:30:00,,1902-12-20 00:00:00,1902-05-28 00:00:00,,13.12,8.62,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1903-02-08 00:00:00,1901-08-14 00:00:00,,11.01,6.4,,20/09/2017
36,3,4560.0,1.0,137.0,48.51,2017-09-20 09:00:00,2017-09-20 16:30:00,,1902-03-14 00:00:00,1902-03-15 00:00:00,,15.98,9.04,,2017-09-19 09:00:00,2017-09-19 16:00:00,,1903-03-04 00:00:00,1901-07-01 00:00:00,,16.31,7.96,,20/09/2017
37,3,4551.0,1.0,135.0,24.87667,2017-09-20 09:00:00,2017-09-20 16:30:00,,1901-10-22 00:00:00,1901-03-17 00:00:00,,12.92,7.04,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1901-12-18 00:00:00,1901-03-04 00:00:00,,12.76,7.11,,20/09/2017
38,3,4525.0,1.0,135.0,18.93667,2017-09-20 09:00:00,2017-09-20 16:30:00,,1901-05-18 00:00:00,1900-11-23 00:00:00,,9.34,4.45,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1901-03-14 00:00:00,1900-09-28 00:00:00,,8.84,4.07,,20/09/2017
39,3,4535.0,1.0,135.0,12.3,2017-09-20 09:00:00,2017-09-20 16:00:00,,1901-06-11 00:00:00,1900-12-04 00:00:00,,8.67,4.51,,2017-09-19 09:00:00,2017-09-19 16:00:00,,1901-06-04 00:00:00,1901-01-07 00:00:00,,8.62,4.98,,20/09/2017
40,3,4066.0,1.0,138.0,20.95,2017-09-20 09:00:00,2017-09-20 16:30:00,,1903-04-14 00:00:00,1902-06-16 00:00:00,,8.4,6.81,,2017-09-19 09:00:00,2017-09-19 16:00:00,,1903-02-18 00:00:00,1901-09-25 00:00:00,,9.39,5.95,,20/09/2017
41,4,5407.0,1.0,139.0,22.236,2017-09-20 09:00:00,2017-09-20 16:30:00,,1901-11-14 00:00:00,1901-02-22 00:00:00,,13.76,7.21,,2017-09-19 09:30:00,2017-09-19 16:30:00,,1901-10-06 00:00:00,1900-12-13 00:00:00,,13.84,7.42,,20/09/2017
42,4,4587.0,1.0,143.0,24.62,2017-09-20 09:30:00,2017-09-20 17:00:00,,1905-08-06 00:00:00,1901-06-16 00:00:00,,8.53,1.38,,2017-09-19 09:30:00,2017-09-19 16:30:00,,1903-08-30 00:00:00,1900-12-28 00:00:00,,7.7,4.33,,20/09/2017
43,4,4573.0,1.0,138.0,7.715,,,,,,,,,,,,,,,,,,,20/09/2017
44,4,4581.0,1.0,140.0,25.372,2017-09-20 09:30:00,2017-09-20 16:30:00,,1905-09-02 00:00:00,1903-03-07 00:00:00,,11.05,8.15,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1903-06-17 00:00:00,1902-02-27 00:00:00,,11.4,8.0,,20/09/2017
45,4,4583.0,1.0,141.0,18.58333,2017-09-20 09:30:00,2017-09-20 16:30:00,,1901-09-26 00:00:00,1901-04-27 00:00:00,,11.98,6.07,,2017-09-19 09:30:00,2017-09-19 16:30:00,,1901-10-20 00:00:00,1901-02-25 00:00:00,,9.0,6.15,,20/09/2017
46,4,4546.0,1.0,140.0,22.986,2017-09-20 09:00:00,2017-09-20 16:30:00,,1902-03-14 00:00:00,1901-07-04 00:00:00,,12.44,0.96,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1903-01-03 00:00:00,1901-07-15 00:00:00,,12.33,6.62,,20/09/2017
47,4,4548.0,1.0,140.0,26.71,2017-09-20 09:00:00,2017-09-20 16:30:00,,1902-09-15 00:00:00,1901-06-03 00:00:00,,16.26,8.66,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1902-11-29 00:00:00,1902-04-20 00:00:00,,16.35,8.75,,20/09/2017
48,4,4550.0,1.0,139.0,24.08714,2017-09-20 09:00:00,2017-09-20 16:30:00,,1901-12-06 00:00:00,1901-02-25 00:00:00,,11.08,4.77,,2017-09-19 09:00:00,2017-09-19 16:30:00,,1902-11-03 00:00:00,1901-02-01 00:00:00,,11.08,4.53,,20/09/2017
49,4,4065.0,1.0,143.0,5.29,2017-09-20 09:30:00,2017-09-20 16:30:00,,1900-09-04 00:00:00,1900-06-23 00:00:00,,7.22,3.72,,2017-09-19 09:30:00,2017-09-19 16:30:00,,1900-07-31 00:00:00,1900-07-04 00:00:00,,7.22,3.5,,20/09/2017
50,5,5408.0,1.0,127.0,25.975,2017-09-20 09:30:00,2017-09-20 17:00:00,,1902-08-29 00:00:00,1902-05-03 00:00:00,,11.85,6.37,,2017-09-19 09:30:00,2017-09-19 17:00:00,,1901-11-12 00:00:00,1901-01-16 00:00:00,,24.85,6.82,,20/09/2017
51,5,4584.0,1.0,85.0,,2017-09-20 09:30:00,2017-09-20 17:00:00,,1903-03-14 00:00:00,1902-03-08 00:00:00,,11.14,6.82,,2017-09-19 09:30:00,2017-09-19 17:00:00,,1902-08-30 00:00:00,1902-01-19 00:00:00,,11.34,6.57,,20/09/2017
52,5,4554.0,1.0,114.0,31.29,2017-09-20 09:30:00,,,1902-05-03 00:00:00,,,11.03,,,2017-09-19 09:30:00,2017-09-19 17:00:00,,1902-02-21 00:00:00,1902-05-13 00:00:00,,9.79,7.0,,20/09/2017
53,5,4572.0,1.0,91.0,,2017-09-20 09:30:00,2017-09-20 17:00:00,,1901-08-07 00:00:00,1901-09-10 00:00:00,,7.35,5.96,,2017-09-19 09:30:00,2017-09-19 17:00:00,,1902-06-24 00:00:00,1902-06-06 00:00:00,,8.38,4.45,,20/09/2017
54,5,4544.0,1.0,93.0,,2017-09-20 09:30:00,2017-09-20 17:00:00,,1902-06-07 00:00:00,1901-11-09 00:00:00,,8.87,5.33,,2017-09-19 09:30:00,2017-09-19 17:00:00,,1902-06-12 00:00:00,1902-03-05 00:00:00,,8.37,4.49,,20/09/2017
55,6,4426.0,2.0,82.0,,,,,,,,,,,,,,,,,,,,20/09/2017
56,6,2648.0,1.0,158.0,,,,,,,,,,,,,,,,,,,,20/09/2017
57,6,4475.0,1.0,148.0,,,,,,,,,,,,,,,,,,,,20/09/2017
58,6,4477.0,2.0,166.0,,,,,,,,,,,,,,,,,,,,20/09/2017
59,6,4465.0,2.0,162.0,,,,,,,,,,,,,,,,,,,,20/09/2017
60,6,3530.0,1.0,145.0,22.58,,,,,,,,,,,,,,,,,,,20/09/2017
61,6,3458.0,1.0,165.0,,,,,,,,,,,,,,,,,,,,20/09/2017
62,6,3437.0,1.0,166.0,20.47,,,,,,,,,,,,,,,,,,,20/09/2017
63,6,2560.0,2.0,168.0,,,,,,,,,,,,,,,,,,,,20/09/2017
64,6,2416.0,2.0,149.0,,,,,,,,,,,,,,,,,,,,20/09/2017
65,7,3785.0,1.0,159.0,25.41,,,,,,,,,,,,,,,,,,,20/09/2017
66,7,2710.0,1.0,156.0,,,,,,,,,,,,,,,,,,,,20/09/2017
67,7,3600.0,1.0,166.0,,,,,,,,,,,,,,,,,,,,20/09/2017
68,7,3644.0,1.0,162.0,,,,,,,,,,,,,,,,,,,,20/09/2017
69,7,4453.0,2.0,160.0,,,,,,,,,,,,,,,,,,,,20/09/2017
70,7,3538.0,8.0,166.0,,,,,,,,,,,,,,,,,,,,20/09/2017
71,7,3460.0,1.0,163.0,,,,,,,,,,,,,,,,,,,,20/09/2017
72,7,2483.0,2.0,161.0,,,,,,,,,,,,,,,,,,,,20/09/2017
73,7,2431.0,1.0,167.0,24.81,,,,,,,,,,,,,,,,,,,20/09/2017
74,74,74.0,1.2972972972973,136.986486486486,21.03073,,,,,,,544.58,250.17,,,,,,,,575.97,289.12,,20/09/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,20/09/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,18/09/2017
1,,2646.0,1.0,508.0,11.24,,,,,,,,,,,,,,,,,,,18/09/2017
2,1,3652.0,2.0,108.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-02-11 00:00:00,1900-09-15 00:00:00,,13.94,6.47,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-01-22 00:00:00,1900-09-07 00:00:00,,13.87,6.51,,18/09/2017
3,1,653.0,2.0,143.0,,2017-09-18 08:00:00,,,1901-07-24 00:00:00,,,14.33,,,2017-09-17 08:00:00,,,1900-12-02 00:00:00,,,10.42,,,18/09/2017
4,1,2623.0,1.0,109.0,,2017-09-18 08:30:00,2017-09-18 15:30:00,,1901-05-02 00:00:00,1900-09-22 00:00:00,,15.48,7.46,,2017-09-17 08:30:00,2017-09-17 15:30:00,,1901-06-14 00:00:00,1900-11-03 00:00:00,,15.02,7.89,,18/09/2017
5,1,2624.0,2.0,127.0,,2017-09-18 08:30:00,2017-09-18 16:00:00,,1902-04-09 00:00:00,1901-06-28 00:00:00,,14.46,9.42,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-12-28 00:00:00,1901-12-03 00:00:00,,13.06,10.8,,18/09/2017
6,1,2662.0,2.0,156.0,,2017-09-18 08:00:00,,,1900-12-11 00:00:00,,,7.48,,,2017-09-17 08:00:00,2017-09-17 17:30:00,,1900-10-21 00:00:00,1901-02-12 00:00:00,,4.84,4.36,,18/09/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,18/09/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,18/09/2017
9,1,4498.0,1.0,103.0,,2017-09-18 08:00:00,2017-09-18 17:00:00,,1900-11-27 00:00:00,1902-02-25 00:00:00,,11.37,8.48,,2017-09-17 08:00:00,2017-09-17 17:00:00,,1902-08-15 00:00:00,1902-01-25 00:00:00,,12.07,8.5,,18/09/2017
10,1,4448.0,1.0,168.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-10-22 00:00:00,1900-12-07 00:00:00,,13.99,6.43,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-10-03 00:00:00,1901-05-26 00:00:00,,13.84,6.54,,18/09/2017
11,1,4412.0,2.0,106.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-02-27 00:00:00,1901-01-12 00:00:00,,10.88,4.99,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-03-15 00:00:00,1900-10-23 00:00:00,,10.66,5.26,,18/09/2017
12,1,4421.0,1.0,135.0,,2017-09-18 08:30:00,2017-09-18 16:00:00,,1901-01-20 00:00:00,1901-06-06 00:00:00,,7.54,4.19,,2017-09-17 08:30:00,2017-09-17 15:30:00,,1901-09-04 00:00:00,1901-12-18 00:00:00,,8.15,3.86,,18/09/2017
13,1,4021.0,2.0,113.0,,2017-09-18 08:00:00,2017-09-18 17:00:00,,1901-07-10 00:00:00,1901-01-31 00:00:00,,14.44,17.78,,2017-09-17 08:30:00,,,1901-04-27 00:00:00,,,14.24,,,18/09/2017
14,1,3579.0,1.0,98.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-08-07 00:00:00,1901-01-27 00:00:00,,13.22,6.8,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1902-10-03 00:00:00,1900-11-01 00:00:00,,13.72,6.47,,18/09/2017
15,1,3527.0,1.0,117.0,,,,,,,,,,,,,,,,,,,,18/09/2017
16,1,3500.0,2.0,114.0,,2017-09-18 08:00:00,2017-09-18 16:00:00,,1901-11-02 00:00:00,1900-10-08 00:00:00,,15.46,6.82,,2017-09-17 08:30:00,2017-09-17 15:30:00,,1901-05-10 00:00:00,1900-08-10 00:00:00,,15.39,7.11,,18/09/2017
17,1,3475.0,1.0,125.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-05-01 00:00:00,1901-01-28 00:00:00,,15.67,7.24,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-04-27 00:00:00,1900-11-16 00:00:00,,15.49,7.28,,18/09/2017
18,1,3424.0,1.0,122.0,,2017-09-18 08:00:00,2017-09-18 17:00:00,,1902-01-12 00:00:00,1902-02-25 00:00:00,,9.48,6.41,,2017-09-17 08:00:00,,,1902-06-23 00:00:00,,,9.7,,,18/09/2017
19,1,2581.0,1.0,150.0,,2017-09-18 08:00:00,2017-09-18 15:30:00,,1901-07-14 00:00:00,1900-09-03 00:00:00,,17.73,7.55,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-07-22 00:00:00,1901-06-10 00:00:00,,17.95,8.04,,18/09/2017
20,1,2567.0,1.0,115.0,,2017-09-18 08:00:00,2017-09-18 17:00:00,,1900-11-05 00:00:00,1900-09-13 00:00:00,,13.65,9.49,,2017-09-17 08:00:00,,,1901-03-05 00:00:00,,,14.99,,,18/09/2017
21,1,2468.0,2.0,136.0,,2017-09-18 08:30:00,2017-09-18 16:00:00,,1901-05-10 00:00:00,1900-10-12 00:00:00,,15.1,6.21,,2017-09-17 08:30:00,2017-09-17 15:30:00,,1901-01-02 00:00:00,1900-10-04 00:00:00,,14.34,6.65,,18/09/2017
22,1,2406.0,2.0,111.0,,2017-09-18 08:30:00,2017-09-18 15:30:00,,1901-07-10 00:00:00,1900-10-31 00:00:00,,11.07,5.3,,2017-09-17 08:00:00,2017-09-17 15:30:00,,1901-11-14 00:00:00,1901-04-27 00:00:00,,12.15,6.29,,18/09/2017
23,2,5402.0,1.0,132.0,8.565,,,,,,,,,,,,,,,,,,,18/09/2017
24,2,4585.0,1.0,131.0,23.704,2017-09-18 08:30:00,2017-09-18 16:00:00,,1901-01-11 00:00:00,1900-10-19 00:00:00,,10.76,6.18,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-03-16 00:00:00,1900-09-25 00:00:00,,11.2,6.73,,18/09/2017
25,2,4586.0,1.0,136.0,12.32,2017-09-18 08:30:00,2017-09-18 16:00:00,,1901-09-04 00:00:00,1901-01-11 00:00:00,,7.62,4.97,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1902-05-22 00:00:00,1900-12-25 00:00:00,,9.17,4.27,,18/09/2017
26,2,4575.0,1.0,129.0,22.07667,2017-09-18 08:30:00,2017-09-18 16:00:00,,1901-09-13 00:00:00,1901-03-08 00:00:00,,13.11,6.61,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-11-22 00:00:00,1901-08-31 00:00:00,,14.3,6.48,,18/09/2017
27,2,4577.0,1.0,129.0,9.549999,,,,,,,,,,,,,,,,,,,18/09/2017
28,2,4545.0,1.0,128.0,23.7625,2017-09-18 09:00:00,2017-09-18 16:00:00,,1901-12-15 00:00:00,1901-05-26 00:00:00,,13.91,6.44,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-09-30 00:00:00,1901-07-23 00:00:00,,13.78,5.93,,18/09/2017
29,2,4537.0,1.0,129.0,15.822,2017-09-18 08:30:00,2017-09-18 16:00:00,,1900-10-29 00:00:00,1900-09-06 00:00:00,,3.99,2.72,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1900-09-28 00:00:00,1900-07-16 00:00:00,,4.6,2.82,,18/09/2017
30,2,4528.0,1.0,126.0,8.05,2017-09-18 09:00:00,2017-09-18 16:00:00,,1901-02-13 00:00:00,1900-10-06 00:00:00,,4.66,2.23,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-11-03 00:00:00,1900-10-20 00:00:00,,7.45,2.15,,18/09/2017
31,2,4536.0,1.0,132.0,24.0,2017-09-18 09:00:00,2017-09-18 16:00:00,,1901-06-18 00:00:00,1901-03-31 00:00:00,,10.4,6.13,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-08-14 00:00:00,1901-01-27 00:00:00,,11.06,5.84,,18/09/2017
32,3,5403.0,1.0,134.0,25.92,2017-09-18 09:00:00,2017-09-18 16:30:00,,1901-06-06 00:00:00,1901-02-05 00:00:00,,11.7,6.79,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1901-04-26 00:00:00,1900-10-28 00:00:00,,11.11,6.21,,18/09/2017
33,3,5409.0,1.0,134.0,22.53,2017-09-18 09:00:00,2017-09-18 16:30:00,,1901-08-14 00:00:00,1901-02-02 00:00:00,,11.6,5.98,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1901-05-13 00:00:00,1900-11-19 00:00:00,,11.29,5.97,,18/09/2017
34,3,4582.0,1.0,133.0,22.69667,2017-09-18 09:00:00,2017-09-18 16:00:00,,1901-09-20 00:00:00,1901-01-16 00:00:00,,8.63,3.46,,2017-09-17 08:30:00,2017-09-17 16:00:00,,1901-06-21 00:00:00,1900-12-30 00:00:00,,8.31,3.85,,18/09/2017
35,3,4557.0,1.0,121.0,31.1,2017-09-18 09:00:00,2017-09-18 16:00:00,,1902-12-28 00:00:00,1902-01-21 00:00:00,,12.26,7.58,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1902-08-30 00:00:00,1901-05-31 00:00:00,,13.65,7.14,,18/09/2017
36,3,4560.0,1.0,135.0,48.51,2017-09-18 09:00:00,2017-09-18 16:00:00,,1902-10-18 00:00:00,1902-01-07 00:00:00,,15.47,8.86,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1902-02-24 00:00:00,1901-09-04 00:00:00,,16.56,8.39,,18/09/2017
37,3,4551.0,1.0,133.0,24.87667,2017-09-18 09:00:00,2017-09-18 16:00:00,,1901-09-20 00:00:00,1901-01-25 00:00:00,,13.57,7.24,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1902-03-13 00:00:00,1901-02-22 00:00:00,,13.91,7.44,,18/09/2017
38,3,4525.0,1.0,133.0,18.93667,2017-09-18 09:00:00,2017-09-18 16:30:00,,1901-04-09 00:00:00,1900-10-04 00:00:00,,8.85,4.89,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1901-02-27 00:00:00,1900-09-18 00:00:00,,9.13,4.59,,18/09/2017
39,3,4535.0,1.0,133.0,12.3,2017-09-18 09:00:00,2017-09-18 16:30:00,,1901-07-23 00:00:00,1901-06-06 00:00:00,,9.55,4.4,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1901-10-08 00:00:00,1901-02-27 00:00:00,,9.8,4.76,,18/09/2017
40,3,4066.0,1.0,136.0,20.95,2017-09-18 09:00:00,2017-09-18 16:00:00,,1903-01-29 00:00:00,1901-12-25 00:00:00,,11.58,6.23,,2017-09-17 09:00:00,2017-09-17 16:00:00,,1902-02-12 00:00:00,1901-03-02 00:00:00,,8.78,5.66,,18/09/2017
41,4,5407.0,1.0,137.0,22.236,2017-09-18 09:30:00,2017-09-18 16:30:00,,1901-10-06 00:00:00,1901-03-26 00:00:00,,13.84,8.22,,2017-09-17 09:30:00,2017-09-17 16:30:00,,1901-08-17 00:00:00,1901-03-28 00:00:00,,13.84,7.89,,18/09/2017
42,4,4587.0,1.0,141.0,24.62,2017-09-18 09:30:00,2017-09-18 16:30:00,,1901-07-22 00:00:00,1901-01-22 00:00:00,,12.0,4.08,,2017-09-17 09:30:00,2017-09-17 16:30:00,,1903-10-28 00:00:00,1904-08-23 00:00:00,,12.0,3.79,,18/09/2017
43,4,4573.0,1.0,136.0,7.715,,,,,,,,,,,,,,,,,,,18/09/2017
44,4,4581.0,1.0,138.0,25.372,2017-09-18 09:00:00,2017-09-18 16:30:00,,1903-03-27 00:00:00,1904-04-05 00:00:00,,13.54,8.68,,2017-09-17 09:00:00,2017-09-17 16:30:00,,1902-04-28 00:00:00,1904-11-06 00:00:00,,15.14,7.39,,18/09/2017
45,4,4583.0,1.0,139.0,18.58333,2017-09-18 09:30:00,2017-09-18 16:30:00,,1901-09-07 00:00:00,1901-03-06 00:00:00,,9.92,5.93,,2017-09-17 09:30:00,2017-09-17 16:30:00,,1902-01-12 00:00:00,1901-03-07 00:00:00,,9.92,6.17,,18/09/2017
46,4,4546.0,1.0,138.0,22.986,2017-09-18 09:00:00,2017-09-18 16:30:00,,1902-08-15 00:00:00,1902-04-25 00:00:00,,14.74,7.54,,2017-09-17 09:00:00,2017-09-17 16:30:00,,1902-07-06 00:00:00,1901-07-14 00:00:00,,13.12,6.58,,18/09/2017
47,4,4548.0,1.0,138.0,26.71,2017-09-18 09:00:00,2017-09-18 16:30:00,,1903-01-14 00:00:00,1902-05-06 00:00:00,,15.79,9.89,,2017-09-17 09:00:00,2017-09-17 16:30:00,,1902-02-25 00:00:00,1904-10-16 00:00:00,,14.93,8.9,,18/09/2017
48,4,4550.0,1.0,137.0,24.08714,2017-09-18 09:00:00,,,1903-01-13 00:00:00,,,11.78,,,2017-09-17 09:00:00,2017-09-17 16:30:00,,1901-12-06 00:00:00,1901-01-20 00:00:00,,11.06,4.32,,18/09/2017
